process_id,material_type,recycling_process,energy_consumption_kwh_per_kg,co2_emissions_kg_per_kg,water_consumption_l_per_kg,waste_generation_kg_per_kg,recycling_efficiency,circularity_score,sustainability_rating,renewable_energy_usage,toxicity_level,biodegradability,resource_depletion_factor,ecosystem_impact,environmental_score
ENV_0200,zinc_scrap,direct_reuse,19.798269735515483,9.195348856492352,19.339577062589484,0.21041382847218834,0.9619783933849949,0.28815314060063285,B,0.29713703170576644,low,0.10911410520681164,0.2336362352153638,minimal,0.42979108678200784
ENV_0201,iron_ore_tailings,chemical_treatment,12.694866704524618,2.888872067229349,45.12421710119914,0.023275483162393154,0.7918239123846722,0.6138804495398493,B,0.23185329790714815,low,0.19921070240311264,0.7615745516035078,moderate,0.6200277611879207
ENV_0202,aluminum_scrap,biometallurgy,6.635783577266375,3.5289051502862794,49.25539782680149,0.44158232209312226,0.6761458898372716,0.8661874776539751,A,0.8197426183375499,low,0.23977196332858652,0.2222480647158892,moderate,0.7341626316408981
ENV_0203,dust_particles,thermal_treatment,12.697352995558186,8.023775896261185,53.08636780654275,0.045042250628867846,0.7596095214824968,0.7014757541607342,B,0.5289634828822074,low,0.011641999665506653,0.15459859856106484,minimal,0.5332574269655018
ENV_0204,aluminum_scrap,direct_reuse,10.98751305890655,9.821042650874231,90.48643656531449,0.018436185508592665,0.8969022334458544,0.24176429374706337,B,0.2287318601477244,low,0.4758146606462627,0.46462739432606154,minimal,0.36853862128648696
ENV_0205,steel_scrap,pyrometallurgy,5.010377682781868,0.09197183676824075,31.71317585958305,0.46517564147362633,0.5398854794658877,0.5661202656721378,B,0.43891371049586325,low,0.7317938321125882,0.6122299205213116,minimal,0.6602132839703193
ENV_0206,lead_scrap,electrometallurgy,9.89720073733209,2.163796738162434,13.41087599322218,0.05286724612786955,0.8079016018455273,0.529150116819985,A+,0.615566842583478,medium,0.050332118681733644,0.7146769646316633,minimal,0.7063999702894779
ENV_0207,copper_scrap,electrometallurgy,5.721258480988659,2.267875219444276,79.73718661206044,0.43588898080646477,0.5673989050006426,0.201989745937854,C,0.25955105022124125,low,0.3716014084290438,0.7979060421963985,moderate,0.4944915741486835
ENV_0208,steel_scrap,electrometallurgy,0.9024538094326627,2.2962157337393907,48.575537800971965,0.1880640821598554,0.6035191592152462,0.5024644919621843,D,0.7439893216615378,low,0.2439994682389508,0.1783620674256736,moderate,0.6614600384771366
ENV_0209,iron_ore_tailings,direct_reuse,3.510798067018699,5.859901632884688,26.99052461449202,0.4875058563085841,0.5991632261838494,0.20123519683626281,A,0.25056211607665646,low,0.026482096411510628,0.5633347326519677,minimal,0.39431138145119804
ENV_0210,steel_scrap,electrometallurgy,10.022689586993963,4.540156242311712,14.090815640788563,0.08603143504103371,0.6504570835330887,0.20477309585955608,A+,0.9486002281771898,low,0.10926656142143508,0.667436958988487,minimal,0.5896071025979245
ENV_0211,lead_scrap,biometallurgy,15.762978561307056,6.009670101678272,16.56646893830763,0.057432628175080255,0.9770370095066986,0.33583357548562376,B,0.975161059812469,low,0.16180230695679543,0.8371904177567697,moderate,0.67501992686128
ENV_0212,lead_scrap,thermal_treatment,4.537853426262764,4.448080809287613,81.81259464931594,0.1568824154575564,0.6825580518934138,0.2961673006350497,A,0.906883203704819,low,0.45227578965790444,0.6008619298314027,minimal,0.6119350921573695
ENV_0213,slag,biometallurgy,15.374735029286793,6.7853901053233745,73.70169504834375,0.2243831443744889,0.9061941992274232,0.4820036194156797,A,0.36884668825455436,medium,0.6146113404943981,0.3766143135093587,minimal,0.5384666181425725
ENV_0214,aluminum_scrap,magnetic_separation,1.2264232865122957,4.735975173205508,50.1316259750627,0.23165680733705085,0.9637456781478161,0.39424420331026566,A,0.235359229743628,low,0.458353968348204,0.5084506141011897,minimal,0.5729651348589583
ENV_0215,lead_scrap,chemical_treatment,11.812335223984809,4.242972439485808,46.70585805215121,0.034799148727303233,0.5070474658538314,0.8642785545971233,B,0.8922978837542436,medium,0.18910612784795752,0.7049691496867533,minimal,0.6761403542418485
ENV_0216,copper_scrap,electrometallurgy,14.78018140856233,5.919930637801836,19.6072634869418,0.3527031120217654,0.9805600924375818,0.5507323440576009,B,0.8348363859302363,low,0.6437677889796406,0.23540753816558466,minimal,0.693683854594787
ENV_0217,copper_scrap,thermal_treatment,1.6963477696096076,1.3317629543035003,62.891571159834875,0.00853598814906384,0.8841169454595776,0.5672794477047696,B,0.3840510281272783,low,0.3512232140266045,0.10854846899716356,minimal,0.7155482901751778
ENV_0218,copper_scrap,chemical_treatment,0.3301377833192305,4.954451362780628,27.978961921570047,0.3515192742177765,0.8838365203539507,0.921612946923253,C,0.672995417624265,low,0.28608475713537257,0.45634119541783164,minimal,0.7354390881322699
ENV_0219,steel_scrap,magnetic_separation,0.8702391288794772,9.307640259032741,58.75398137310657,0.2673271311308733,0.6227406690526939,0.8853944197490233,A,0.02634166507532376,medium,0.21506237633277944,0.8342952981187263,significant,0.3899402099096953
ENV_0220,nickel_scrap,magnetic_separation,10.4839953069324,0.26049627953788324,2.9520848488899167,0.014337479791427821,0.977387150993987,0.9125583825960435,B,0.5049667345620925,low,0.045123927093073585,0.13937593862194123,minimal,0.8689062803436869
ENV_0221,dust_particles,direct_reuse,11.853120989518684,6.029154881995559,71.18497283010973,0.3866439519804671,0.9009211130505128,0.6495683426638278,B,0.2861510159513959,medium,0.09941658420846258,0.7228436250034102,minimal,0.5765455591783317
ENV_0222,zinc_scrap,hydrometallurgy,2.2746325099406453,2.6672493367208463,29.73442560475849,0.04484431548327829,0.5336061643100333,0.799376411504957,C,0.13770118280032395,medium,0.6935324496374835,0.7317648235114568,moderate,0.5674798880524408
ENV_0223,aluminum_scrap,thermal_treatment,0.8426245292608715,5.696842485370545,80.58079119851278,0.24147824996796863,0.7627369683847884,0.8554751101863075,C,0.9547918664826067,low,0.21462396936411868,0.4616651484552831,moderate,0.719969211288103
ENV_0224,dust_particles,biometallurgy,16.004426762535378,5.300711552791379,64.12508919573771,0.16793686234612662,0.851322662648763,0.8232221416448364,A+,0.421065501795043,low,0.7315494273955374,0.8889823685848894,minimal,0.6452329808988635
ENV_0225,copper_scrap,hydrometallurgy,18.754645547722703,7.015534811991943,37.19091005667645,0.399297835665237,0.5583627404098681,0.5555578478894058,A+,0.722327427601634,low,0.7134072669204796,0.3149877350869379,minimal,0.5126198328614101
ENV_0226,slag,hydrometallurgy,18.81903749146879,2.5994636120434493,59.5453759904473,0.18175499688881316,0.5954936256468479,0.5940575271063121,A+,0.8876317425589546,low,0.6033155864639423,0.11665231254063456,significant,0.6970020332658042
ENV_0227,slag,electrometallurgy,6.010131561070829,8.92530437214901,74.23848986416158,0.45487742862661096,0.6947120094116206,0.45257714726452347,B,0.2299643229096423,low,0.30020015356143265,0.7066162465264627,minimal,0.377162765693849
ENV_0228,lead_scrap,electrometallurgy,17.943363994599988,2.6955250810159366,37.967989919787,0.2464621839974792,0.9109144547724685,0.8963686959848772,A,0.5339038966078374,medium,0.017975600714776618,0.2329453317995184,minimal,0.7784631025198053
ENV_0229,dust_particles,magnetic_separation,8.058721746520762,8.011973142715798,93.23059994361924,0.16792992923700176,0.6344432539078693,0.742429687640277,A,0.09736676343955486,low,0.5941136245176194,0.4326279206332143,minimal,0.41793307210685315
ENV_0230,zinc_scrap,chemical_treatment,5.832272320595479,3.1171097465122983,8.127624827807013,0.40738173716709924,0.554461472332672,0.2988468427756489,B,0.02352614583506807,low,0.5086539385288927,0.6567591746320411,minimal,0.437299747026576
ENV_0231,lead_scrap,hydrometallurgy,10.925598360567777,2.019234687613577,44.58487709052321,0.4467613280306648,0.8977272659418827,0.44782287265974263,A,0.8706668619855028,medium,0.7153883526713478,0.4837251345209696,moderate,0.7724390860832065
ENV_0232,steel_scrap,thermal_treatment,2.956330118972126,7.914934647148173,60.165760700791985,0.43682120802017327,0.5444616088119959,0.8730680616111942,B,0.70093876057891,low,0.09101130002549818,0.45828291433929275,minimal,0.5406918076671745
ENV_0233,lead_scrap,chemical_treatment,1.692392550647171,1.0833672038917397,94.14808133328843,0.1032394180979728,0.7627677078894151,0.9363596782400478,A,0.5803520465862756,medium,0.5114557600522448,0.862721753540627,moderate,0.799671641215337
ENV_0234,steel_scrap,magnetic_separation,10.779700925416698,4.671716646522261,77.43604273139502,0.18441373107256284,0.6918749832774393,0.5354343545670558,A+,0.2719463923397899,medium,0.5580877488020665,0.6860810520108513,minimal,0.5288871449689331
ENV_0235,nickel_scrap,pyrometallurgy,3.611372715032879,9.83542399379329,6.965821925809577,0.3871640333757753,0.7402780751999603,0.6436303105284347,C,0.9047185219235653,medium,0.34504447490304335,0.38755194587436015,minimal,0.5366904692365894
ENV_0236,copper_scrap,mechanical_recycling,8.752238770994726,7.663447452641779,45.95175574590573,0.49659781424225785,0.8651877892287312,0.8873561609984589,B,0.616988693867272,low,0.6298060557523372,0.24633323239402066,minimal,0.6305218841625122
ENV_0237,copper_scrap,hydrometallurgy,19.517530811391758,9.39328204148232,38.067693056996596,0.02530884691498806,0.691104658733856,0.7738444745019235,A,0.8955629141367165,low,0.21810254552859887,0.4652210839301867,significant,0.5594144141034152
ENV_0238,lead_scrap,mechanical_recycling,14.458768885588562,5.6050114535407785,73.4691423598978,0.06782554583749059,0.9700911536755767,0.411528619316573,B,0.023526069715670173,medium,0.3995334304952753,0.20712253901552558,moderate,0.5098879403028983
ENV_0239,copper_scrap,biometallurgy,6.552594026118802,3.039619920585262,67.5195826687024,0.29213499790186476,0.6345445968629815,0.4008198757906129,B,0.7220992730880398,low,0.7526829812029395,0.8186837548285725,minimal,0.6237586112170671
ENV_0240,slag,electrometallurgy,3.100740698260154,6.426122127354921,95.94291613911687,0.3316659359088036,0.8582379137283751,0.21538343469593077,A,0.8730626391743512,low,0.7321397493441626,0.7628463432568569,significant,0.5823769250719213
ENV_0241,zinc_scrap,thermal_treatment,8.478002267144584,8.149310073806925,16.602850414175126,0.08849148691154267,0.7257617841235957,0.35734011816725786,A,0.24273378399193934,medium,0.3289145177356814,0.35370822749624814,minimal,0.3932640134547104
ENV_0242,zinc_scrap,mechanical_recycling,10.252574888439568,6.365034959616136,20.53832382339226,0.28737428439301677,0.7001391415449955,0.8430213558680886,B,0.43334810711537186,high,0.5227887303562397,0.8341691419635997,minimal,0.5743645862717066
ENV_0243,slag,magnetic_separation,18.771244864275534,7.598908918729885,54.442883094586904,0.4839019626858289,0.660196433777248,0.4822265653444512,A+,0.04289445758745858,medium,0.03364325808878928,0.29397772937313854,minimal,0.3751158671576598
ENV_0244,lead_scrap,thermal_treatment,14.019104333148741,1.5869269696097417,7.60563772663656,0.2804794748627161,0.9583262278374378,0.34797951637377456,B,0.9036149170649932,medium,0.7735336843440846,0.23216652984022607,moderate,0.7902089459506927
ENV_0245,lead_scrap,direct_reuse,18.47902779885506,2.0786876465118196,54.129892337569224,0.10920512943972069,0.9432186542980318,0.3233368539244249,A,0.4243595134380934,medium,0.32988448113340313,0.13662018759612016,moderate,0.6701442403665585
ENV_0246,slag,magnetic_separation,7.947014659983687,7.295292087086707,57.509498355726684,0.4880756957529594,0.7367995994660268,0.37791753429937686,A,0.4381744157374583,medium,0.7250211563538804,0.3300967066762375,minimal,0.46539950723457385
ENV_0247,steel_scrap,biometallurgy,12.074842588720758,9.725216783614329,91.68500624836638,0.06080400268430865,0.9356184305494353,0.698071492394837,B,0.37571656809895315,low,0.5290985165007005,0.3406504624400382,minimal,0.5036866377551588
ENV_0248,iron_ore_tailings,electrometallurgy,10.25749239677193,0.9859609096559123,50.24921071825764,0.1555269281662069,0.5307059904860686,0.6869519869236512,A,0.9809054371909556,low,0.29477754550339547,0.4277907717829843,moderate,0.7632044546790646
ENV_0249,nickel_scrap,chemical_treatment,9.391019949592456,0.24917083169702356,14.635196340452667,0.24651986644381935,0.6150317759875231,0.44456169021151754,A,0.6779845247552743,low,0.17378005087101558,0.5475420952868837,moderate,0.7015436508387045
ENV_0250,nickel_scrap,hydrometallurgy,17.70999844776005,6.66801334347857,85.92571974547963,0.49292830347450367,0.5206626647074049,0.23354074576100345,A,0.8195413894985686,medium,0.302153417282256,0.14821928666330636,minimal,0.4667748261597787
ENV_0251,iron_ore_tailings,hydrometallurgy,13.505592514222037,8.942683716030093,20.63227081699194,0.06984429225063027,0.7837412830250303,0.4096089272600991,B,0.710192679476972,low,0.03430634861800206,0.8454025349542997,minimal,0.49080219477402054
ENV_0252,slag,biometallurgy,14.237641310433975,9.958564925090041,71.62846242867008,0.26662065579645183,0.9145824613512031,0.32155982315672293,B,0.3915961317716229,medium,0.6739358251672667,0.4133049537652623,significant,0.41824898163832885
ENV_0253,steel_scrap,direct_reuse,18.24370594612033,4.625343501784098,99.77942189556528,0.15335073911743827,0.7197367084967422,0.8166053535678829,B,0.11361719334668652,low,0.43095941283544914,0.4485457517280626,moderate,0.5632052168784136
ENV_0254,steel_scrap,biometallurgy,10.725924997216879,0.2756131079636021,1.7092964899853305,0.3494426542809827,0.5537238643920237,0.4209782254254322,B,0.5813570407365519,high,0.1331327030900968,0.4747754337464917,minimal,0.6583158193110958
ENV_0255,copper_scrap,mechanical_recycling,4.282573147727554,2.383607105776569,28.677346876049544,0.3923613719490333,0.6039275213193875,0.4075340086523762,C,0.35005148305501754,low,0.7276514801371056,0.11533525836632297,minimal,0.561187141563998
ENV_0256,iron_ore_tailings,magnetic_separation,8.992164750935915,4.441488242270526,42.67623881586521,0.11803510604496417,0.7679704263703467,0.6074737206326161,C,0.03433824612932357,medium,0.2334940906874203,0.24005115685666736,minimal,0.525508873995376
ENV_0257,iron_ore_tailings,chemical_treatment,17.035289644660775,7.823664616974023,86.07819299494015,0.4071082296384718,0.6070660832208478,0.8600274971276489,A+,0.4315147103867426,low,0.6039752181723258,0.21582678109554518,minimal,0.5057183279599119
ENV_0258,slag,chemical_treatment,1.790873216234623,9.900024772324674,24.62548103098461,0.14902020871742624,0.6911315797590479,0.2857921183930125,D,0.6879546679164824,low,0.35861679991076456,0.33678461466537385,significant,0.40508808801987317
ENV_0259,dust_particles,hydrometallurgy,17.443960026020903,5.131517246724239,93.15915551850274,0.31086244874721686,0.8265539917606607,0.4594633308414079,A,0.3742873114760126,medium,0.12436361718439014,0.5351828311222361,minimal,0.5607708085899552
ENV_0260,lead_scrap,direct_reuse,13.075654606043615,3.299331887041784,46.2319035654846,0.4707602065311428,0.9848602248910665,0.8017813862103467,D,0.3912477068317457,low,0.010046446325807423,0.7157074944801765,minimal,0.7350839294644849
ENV_0261,lead_scrap,biometallurgy,0.5950083983043245,4.408128055453462,40.36474858506405,0.07759021574769132,0.709417300327114,0.4143402562103232,A+,0.016482679556549917,low,0.3839125073333504,0.7422563075062294,moderate,0.46674593558790495
ENV_0262,zinc_scrap,biometallurgy,3.454284152733805,9.075252646043914,59.63687773722471,0.27649303983524276,0.8970298461813365,0.4512981267585032,A,0.7515837497113594,low,0.4085061661059429,0.12664508763664878,moderate,0.5374277497670561
ENV_0263,copper_scrap,direct_reuse,6.662542603532363,8.90361687609031,64.300714240392,0.1757881822161547,0.5505385427995676,0.8323796421612958,B,0.08650586513883807,medium,0.3317375016348251,0.1800670724785456,minimal,0.3818301580171878
ENV_0264,iron_ore_tailings,hydrometallurgy,17.986469285210962,8.849810889024022,61.69698564124626,0.0927769923756706,0.5775930291907628,0.5017172357466801,B,0.15043797402964532,medium,0.7317850667960961,0.6275893489834298,minimal,0.3382146240417732
ENV_0265,dust_particles,electrometallurgy,5.298267637709879,1.0323438974205021,12.28048923022209,0.30805013851621166,0.7255842074145924,0.21811566302979735,A,0.7153165688694192,low,0.6847841788102982,0.5961137868656275,minimal,0.6733913916816059
ENV_0266,slag,pyrometallurgy,7.646762494283112,3.305604610630369,16.67684696897605,0.1707662990015178,0.9164451453318614,0.7929919210084388,B,0.6090665935710493,high,0.5400033927234913,0.29221017826047196,moderate,0.7561771081965449
ENV_0267,slag,mechanical_recycling,19.43175804828981,4.598610087134509,7.183612364118368,0.1904389589268981,0.5253258658960407,0.8743871721900879,C,0.6552045740529799,low,0.06873877129487127,0.3919373684467991,moderate,0.6255578064033905
ENV_0268,dust_particles,biometallurgy,5.868044198497364,1.9351294614029844,55.649357416468106,0.16306057836858126,0.6957069472563223,0.27023419068970134,B,0.5532852104937585,medium,0.7141842856509724,0.5507656301059848,minimal,0.6153620805714991
ENV_0269,aluminum_scrap,electrometallurgy,11.935332506484556,6.144644828329822,3.954497350273064,0.35294646379275857,0.8502095052472495,0.48445884599160827,A,0.47723833566187934,low,0.5386589903517179,0.18469025474106698,significant,0.5630629430549777
ENV_0270,zinc_scrap,biometallurgy,18.002237185228278,7.246973713065081,90.06124426314358,0.27980575808164965,0.5045172219355964,0.2474410146102327,A,0.7406536957822399,low,0.3086115573110547,0.5752698849501979,moderate,0.431564897267221
ENV_0271,copper_scrap,thermal_treatment,18.74167172730159,6.77742493807818,28.841397269407196,0.43256780878796475,0.5094450660759171,0.23892356414739183,B,0.5374710219465705,low,0.6145411378137431,0.6847735803852615,moderate,0.40478968889922223
ENV_0272,aluminum_scrap,direct_reuse,7.004697111970385,1.6905628021406869,67.87897393994625,0.26120460487334896,0.5726427607047087,0.20919519447015528,A,0.9432074289385967,low,0.09925872909053864,0.3457130043152252,moderate,0.6515564688289424
ENV_0273,dust_particles,electrometallurgy,7.780101558599327,1.9458853021726734,39.02445709113795,0.20066478282467168,0.6710021505937024,0.8494680818290453,A+,0.9361320607262256,low,0.6719696613082718,0.37057195454995195,moderate,0.8000441146239847
ENV_0274,iron_ore_tailings,hydrometallurgy,12.251926811074648,6.872135588668447,16.645112790899123,0.21628282210423092,0.8411600466048925,0.22642820536862038,C,0.10488354154593538,medium,0.13886005304739993,0.89899074802836,significant,0.41244629570432545
ENV_0275,dust_particles,electrometallurgy,14.533202298277216,7.835533961354588,91.74152202094253,0.49259411168944883,0.8993872367744912,0.6789961125413525,A,0.1966270347603155,low,0.3461953093996371,0.5766714687624791,moderate,0.5098747816520433
ENV_0276,lead_scrap,mechanical_recycling,13.22417732039839,1.1909902359144238,98.45357605331745,0.4459508933237022,0.5429753186103694,0.8487890342620649,A+,0.9192919469437363,low,0.45915498528452253,0.719822265044102,minimal,0.7807790847468383
ENV_0277,zinc_scrap,mechanical_recycling,0.4548687488028648,3.8694980313222125,15.91686967526416,0.2182210687432906,0.5439865142648825,0.8276652699511413,B,0.7612869740901077,low,0.09405027092406248,0.8984634044258779,minimal,0.6649014621480482
ENV_0278,steel_scrap,thermal_treatment,0.9042779334736094,1.0654393126803998,49.142459724313994,0.04310609761720494,0.6852698703552769,0.8164526527984624,A,0.29461853528982673,low,0.5271262968201291,0.7203530169461123,significant,0.6958320193438289
ENV_0279,steel_scrap,biometallurgy,5.77090263676533,8.358480867360752,22.15059150490303,0.20507041114338564,0.6637250504676898,0.8420739153503406,A+,0.4418891699115679,low,0.4622768944587554,0.28331134815587966,minimal,0.5051557061718661
ENV_0280,dust_particles,direct_reuse,6.021417058996072,5.006080666939088,61.724229740155245,0.473322897695624,0.5590408865911846,0.8331235790696341,A,0.051648143243638756,medium,0.7205187652516868,0.11352493453336399,moderate,0.49448419043183733
ENV_0281,steel_scrap,magnetic_separation,9.902452430607926,2.432603623094122,46.268176317083984,0.40047654724923654,0.5202582770961953,0.3079436439503973,B,0.194254567113625,low,0.3787064379449316,0.7036999953749876,minimal,0.4835390166488394
ENV_0282,steel_scrap,electrometallurgy,11.287948788008647,2.4652210589321895,11.263155742170643,0.17421976966468464,0.7984590793432883,0.34518795041929773,B,0.11666761868810749,medium,0.29781100218725154,0.37271841706348596,minimal,0.5579522058565018
ENV_0283,iron_ore_tailings,biometallurgy,2.600123146234762,9.104067112374866,38.93508428043133,0.11055790938624564,0.6757528173307181,0.28855653885928223,A,0.8671592481592943,low,0.5924490121995665,0.6879132478434739,minimal,0.4607469892316848
ENV_0284,dust_particles,thermal_treatment,15.97451377722144,2.240821429539286,96.82908573263143,0.24576368403281992,0.9115110423820586,0.691704081619685,B,0.9330315517955126,medium,0.3815264917663365,0.2638514850288597,minimal,0.8311757965114785
ENV_0285,zinc_scrap,hydrometallurgy,14.199386776780539,9.873774668709268,67.81525727343593,0.019327768054184298,0.8224395719903781,0.8375141227487719,B,0.5418310523655477,medium,0.36450614988319735,0.6948990435287069,minimal,0.5263876665586993
ENV_0286,lead_scrap,electrometallurgy,2.6990363253501672,0.8936636110815559,0.6598188067496784,0.20317458198456215,0.9269499173955407,0.5762015044750879,A+,0.03915094391223117,low,0.6082733707267348,0.7426160706875456,minimal,0.6743455565636793
ENV_0287,nickel_scrap,electrometallurgy,0.7487433506520655,9.909996991288542,36.970036994975224,0.028519360620996304,0.590385567139529,0.7505525093892724,D,0.1204507008311908,medium,0.3380123935291126,0.42521636758003867,minimal,0.3540164024472951
ENV_0288,nickel_scrap,thermal_treatment,0.43905688629915923,4.570497346356886,20.78944131156529,0.29160097476270747,0.8678515719706325,0.7035058520619328,B,0.7588872746706309,medium,0.17746057303481583,0.5068769066478044,moderate,0.7157191765469959
ENV_0289,dust_particles,magnetic_separation,10.68949075624138,4.326737267670614,52.748794982879545,0.012140802633425436,0.7990785495827407,0.5478907873683279,A+,0.9716988574670556,low,0.7940647302062216,0.19904222224472062,minimal,0.7138393758117805
ENV_0290,zinc_scrap,mechanical_recycling,16.68566176484008,2.3485964824478,35.50667570157837,0.2072647820260346,0.914658162905391,0.8302761232582547,B,0.14800750401884677,low,0.37664856571685884,0.6607565327818693,moderate,0.6995962798536035
ENV_0291,copper_scrap,direct_reuse,17.09404949679096,4.278223446361235,2.4028711091260484,0.36197546846460144,0.8781100471584664,0.5218105588091186,B,0.16275832823482983,high,0.72696648678706,0.3207372679702011,moderate,0.5720000881654925
ENV_0292,slag,biometallurgy,15.079658370320773,8.21621112272934,19.70261207958004,0.159608660457171,0.6981791607727482,0.8010382948109059,A+,0.2863534079388609,low,0.6595655451605484,0.8320756318671565,moderate,0.4804457550998976
ENV_0293,iron_ore_tailings,thermal_treatment,9.70580403240971,4.668346187688657,49.82644105632936,0.037030544701603024,0.7286508888684297,0.3635001997168138,A,0.4181795595108285,low,0.4939497905610868,0.5286392966465325,moderate,0.5348808328753977
ENV_0294,zinc_scrap,pyrometallurgy,6.006575918807243,1.1063893419025426,59.57275053258929,0.2555105312817325,0.8730624190314801,0.3449385793020783,C,0.18597410078318677,medium,0.7724620823274302,0.8366762964052132,moderate,0.6349095814694207
ENV_0295,nickel_scrap,thermal_treatment,16.008418475864833,6.638932027141135,35.19960653160249,0.3790378331084612,0.7412449807249512,0.6661480635617189,A+,0.678051308493173,low,0.5287051008282044,0.8857429897205139,moderate,0.5920454078142297
ENV_0296,nickel_scrap,electrometallurgy,18.480836203625003,3.7572795454630667,29.370831196690105,0.06124590504180215,0.8862554019667533,0.32049651048875744,A,0.5415157750248966,medium,0.12960942550037177,0.20325251814485965,significant,0.6255606913288648
ENV_0297,lead_scrap,thermal_treatment,7.775427739400673,9.406769566010512,73.1215886885585,0.46192760701715124,0.9767458300421442,0.7748905452652458,B,0.963988308126021,high,0.2528166228191915,0.598210647598207,minimal,0.6585964327105812
ENV_0298,iron_ore_tailings,magnetic_separation,13.63746218081458,9.53022379212718,14.334910401605336,0.32256692398843373,0.6251009952813072,0.8543098434769653,B,0.4918518319615319,low,0.27335764781801614,0.6907902110490992,minimal,0.4708559199082762
ENV_0299,lead_scrap,thermal_treatment,11.3870292431369,0.8221849497770862,58.64009864292935,0.018792508416962245,0.9480183152857425,0.8379137299806083,B,0.1746441784573386,low,0.14663955025376138,0.3315577124524929,moderate,0.7622515277799996
ENV_0300,nickel_scrap,direct_reuse,11.737152857151507,5.62123096847039,53.85900372470859,0.4547794202800691,0.5365088856018224,0.37634921718178216,B,0.0007377127743156686,low,0.06128198027106305,0.1617775904439542,minimal,0.3677331226176547
ENV_0301,lead_scrap,hydrometallurgy,11.708099504604839,4.987438016349285,17.077304995865667,0.36538690220425596,0.7030904613023592,0.317566249403263,B,0.03820280049045843,medium,0.3228773311472356,0.23515822237534653,moderate,0.4324578078789735
ENV_0302,zinc_scrap,mechanical_recycling,7.622612846091145,2.745594759991704,8.98285740015485,0.07278310053837755,0.627868031673896,0.20416985325976306,B,0.7657741293121014,high,0.3365918100187124,0.3229185265329635,minimal,0.5999813632167905
ENV_0303,slag,biometallurgy,11.510246679311342,4.19515804982852,49.16489000894833,0.4695958689501937,0.6943034611631959,0.9314574764450485,C,0.7671326141026257,medium,0.44670290368089766,0.5931101075482987,minimal,0.722154314963638
ENV_0304,copper_scrap,electrometallurgy,2.769053430333163,4.818111829777006,28.346524682322908,0.438540533334077,0.6366197784461008,0.762001972494555,B,0.031734773114257986,high,0.03474123837460424,0.5216922385732302,minimal,0.5051899277622827
ENV_0305,zinc_scrap,magnetic_separation,16.426732708669388,6.088958666965906,10.606228824129431,0.18454192532575858,0.9576847816548084,0.8785945730924637,B,0.3390927757624398,low,0.41892810856289125,0.32820454740991567,moderate,0.648174144258446
ENV_0306,nickel_scrap,hydrometallurgy,11.790271617762292,3.294045822892525,89.31416865431002,0.16885834448071915,0.5259566154986096,0.39147333601840256,B,0.5461231990146458,low,0.12313943299065633,0.6630259032338903,minimal,0.5464849169694168
ENV_0307,nickel_scrap,direct_reuse,4.97498304446991,8.380925235176871,39.55052004496921,0.1976564677350328,0.9533532716583091,0.6433041726318142,C,0.22781854730361417,low,0.33112998097581087,0.15010253485230127,moderate,0.5088027684292723
ENV_0308,aluminum_scrap,mechanical_recycling,1.9896505505136708,1.5205366250312395,22.336613905711403,0.42991269230718415,0.7576435212413105,0.5089924298356034,B,0.773718880604775,low,0.23015332390953802,0.2946549157919924,moderate,0.7382192197095316
ENV_0309,dust_particles,direct_reuse,14.232080359176658,5.51581411465217,51.92061678436472,0.26267798227731015,0.5830008974267948,0.9094877337675807,C,0.8093568625351223,low,0.6736293331151875,0.3665157252059049,moderate,0.653194765049014
ENV_0310,zinc_scrap,pyrometallurgy,15.044807144889528,6.694309858741304,93.06135991126727,0.18107618981588375,0.8958157285160935,0.8433139646383154,C,0.07268895544760723,low,0.31479433211141467,0.47685830641310406,moderate,0.5511160068097735
ENV_0311,iron_ore_tailings,hydrometallurgy,3.2391917656805598,5.266966576033558,21.98987047228987,0.35366452699248474,0.7615963628284291,0.6960728250557173,B,0.8666402723119454,high,0.07563759759867361,0.10988771301278355,minimal,0.6830125310410545
ENV_0312,zinc_scrap,thermal_treatment,4.346678530784581,4.058449839404461,45.89319431038403,0.11324299329052738,0.749607893683873,0.7615436224417471,B,0.7677846904721032,low,0.5255718522687716,0.17653243914471084,minimal,0.708994535505798
ENV_0313,aluminum_scrap,thermal_treatment,6.3595759399515615,9.431215799160015,51.899239714578385,0.19744008718705836,0.9764668549804943,0.8221598350427128,B,0.9525741107380845,medium,0.05314749155181025,0.7068285852890662,minimal,0.6649503716755073
ENV_0314,aluminum_scrap,electrometallurgy,6.511018088000262,3.8256780513164905,30.452360983142643,0.3307362193939311,0.8668954199002209,0.8697594233980769,A,0.25880602485265625,low,0.6120285691416296,0.2258010919970408,minimal,0.6710113740807182
ENV_0315,nickel_scrap,biometallurgy,18.030961805305385,8.067606533786511,30.99626423278771,0.3088092695983281,0.8529554269320903,0.7576536004521423,B,0.9334753001233507,medium,0.3368380250798552,0.7209152005551156,significant,0.6520842121811303
ENV_0316,steel_scrap,mechanical_recycling,12.820194022630158,2.6791092089434767,57.60069914166079,0.05720318388146517,0.9616100835097423,0.5969313114263917,D,0.7363782372306471,low,0.1300763197196642,0.7355094821424621,moderate,0.7747716585160261
