project_id,input_material,output_product,input_quantity_kg,output_quantity_kg,success_rate,profit_margin,processing_time_days,environmental_impact_score,customer_satisfaction,project_status,project_date,investment_required,roi_percentage,risk_level,innovation_level,market_acceptance,scalability,efficiency_ratio,sustainability_score
PROJ_0097,iron_ore_tailings,cans,40863.14969547108,13334.616336699912,0.6438876674664376,-0.1524888598409871,87.41239351174123,0.7580379606516051,0.81547221586976,completed,2020-04-06,111859.3230370578,38.081278520686425,low,conventional,0.6895207236065354,high,0.3263237522333675,0.7410231492615014
PROJ_0098,steel_scrap,concrete_aggregate,4928.875278453792,16144.794432961553,0.932775303698703,0.3297265638242636,4.997094253562912,0.5004433842683577,0.9278961075073915,completed,2020-04-07,53199.63942410744,40.86827775689371,low,conventional,0.37820699050442164,medium,3.2755534520293725,0.7583787770691715
PROJ_0099,steel_scrap,new_steel,3656.2239577679306,5639.681611486863,0.9041667062029923,0.34396867248123647,74.31542840998384,0.774183792885274,0.793436018486822,completed,2020-04-08,153200.81128537707,20.753802133237954,low,innovative,0.9730168960971441,high,1.5424880085654828,0.8189543345610539
PROJ_0100,lead_scrap,paint_pigments,2145.6941830846836,16369.789750772332,0.6967312604952904,0.49304592114512885,79.73953415975386,0.9740260930008768,0.45373995701869574,completed,2020-04-09,154245.8393860265,11.781483916780665,medium,improved,0.9776960805593224,medium,7.629134608194196,0.7347518024545466
PROJ_0101,copper_scrap,concrete_aggregate,10484.88174889278,936.1900310323574,0.6203104005601515,0.4738335377736026,74.03250016079983,0.6683614634714624,0.9134697005805876,completed,2020-04-10,160752.00327387638,3.519786882613931,low,conventional,0.952941004620279,medium,0.08928951736925603,0.7274786157308066
PROJ_0102,aluminum_scrap,road_base,1223.1678291187438,7184.908554643336,0.6125046659348543,0.1136352006707436,61.91761522239643,0.9707599132804117,0.5060031932418305,in_progress,2020-04-11,2019.1498269624367,34.660156425978116,medium,innovative,0.8533079969795656,medium,5.874016944853635,0.7238563230651701
PROJ_0103,aluminum_scrap,concrete_aggregate,3313.0258429535756,22921.40728865243,0.9005957267258728,0.46781700523894815,74.7011630305979,0.811365093662669,0.6671924903294487,in_progress,2020-04-12,176619.68198410617,34.61711440133845,medium,improved,0.5361076090043418,low,6.918571835895462,0.794882502581664
PROJ_0104,aluminum_scrap,cans,19225.56790675589,809.1601983556842,0.8063694361465173,0.30890193640478186,45.216195276920004,0.7120557119328095,0.5958990568742734,completed,2020-04-13,91475.35823089805,21.855407028335364,medium,improved,0.3410098717906128,high,0.042087713729972276,0.7055028326793611
PROJ_0105,steel_scrap,concrete_aggregate,15459.13068840938,5386.129613738774,0.7231837550516056,-0.06186091979600382,2.050019933449045,0.8026888037139445,0.5524467966669568,in_progress,2020-04-14,26230.75692178758,-8.384150323183126,medium,conventional,0.39264160997823866,medium,0.34841089853629825,0.7037646870011465
PROJ_0106,slag,cement_additive,12570.864855410955,10553.259091168658,0.7932299719118493,0.08744494695799059,1.0068612275710573,0.5432771880697652,0.9449283206897159,completed,2020-04-15,8821.53330220534,16.451159991670444,high,conventional,0.7217933350823673,medium,0.8395014354661647,0.7387583630083756
PROJ_0107,lead_scrap,new_aluminum,295.6678803906723,9234.636858773823,0.9039510733648599,-0.016762070267610406,81.70077201878544,0.9633030525841234,0.824549138722707,completed,2020-04-16,156752.2522674322,14.371818710554038,low,conventional,0.9767946434166713,medium,31.23314188396758,0.9038712846599195
PROJ_0108,slag,road_base,22249.357621824052,880.6771226762621,0.6180265294170051,0.1096595958509584,13.880957536744155,0.8410155892793857,0.7841678138108034,in_progress,2020-04-17,222647.82194418754,32.402777055277646,low,improved,0.8560498221202553,high,0.03958213705066341,0.7570645386800968
PROJ_0109,zinc_scrap,cans,1871.997657049364,38090.3924364484,0.7988066695557571,0.3269056921347871,7.3241889487634015,0.846115121912237,0.5953322694319907,completed,2020-04-18,97909.01718648271,23.326650426229516,medium,conventional,0.8521394689484625,medium,20.347457323470337,0.7566877304612191
PROJ_0110,dust_particles,cement_additive,60.319962707213165,46598.618129012575,0.9620901801871555,0.053861640985772945,45.442230579939924,0.6841916575351358,0.9186619485934081,completed,2020-04-19,137190.46549516782,37.03337401423504,low,improved,0.749838364662569,low,772.5239877086368,0.8379023016482234
PROJ_0111,lead_scrap,electrical_wire,2985.9382861656236,17123.543559576254,0.7195245689703166,0.29965839763354474,42.086051016522696,0.7846475024132913,0.7312022641167887,completed,2020-04-20,29491.550143925,37.271503853548985,low,improved,0.4721160490577951,high,5.734727887348723,0.7490770508914482
PROJ_0112,steel_scrap,electrical_wire,9016.907728462142,8140.533555826012,0.8068502126658,0.3421067299848721,65.8043585239113,0.911801519649047,0.7364670458164428,in_progress,2020-04-21,187257.52700124876,2.4097057296081914,high,improved,0.32376238410388075,medium,0.9028076809669652,0.8277157854042917
PROJ_0113,nickel_scrap,ceramics,21684.277240104944,5571.841013903471,0.8894372833684309,0.22976543204361513,53.77931020181182,0.6065028832097691,0.7373905602120281,completed,2020-04-22,66733.37606803204,48.70930909541976,medium,innovative,0.9553306074431932,high,0.25695304262197793,0.7306495063580454
PROJ_0114,zinc_scrap,cement_additive,9536.146557225284,3351.9063349750013,0.9286985713589933,0.39458671864150485,71.50509722782913,0.617990830766046,0.8940325618711701,completed,2020-04-23,87695.8935334621,46.76052011716051,high,conventional,0.6789721262515056,high,0.35149484279217075,0.7940156722754674
PROJ_0115,iron_ore_tailings,paint_pigments,8425.52851624303,4990.411651603714,0.9837462433861525,-0.10163423819356078,89.62719036087559,0.9682648227620578,0.8144088529606078,completed,2020-04-24,125639.31921579779,8.900426675137465,low,conventional,0.661142162940054,high,0.592296571305055,0.9267524580088513
PROJ_0116,dust_particles,ceramics,468.34921514990594,3438.6321060164832,0.8623165131430627,0.312898509694505,6.901549261454311,0.5367456419479756,0.8601834743374939,completed,2020-04-25,57492.68084056563,26.53374489350646,low,conventional,0.5852109512084066,high,7.342025981437526,0.7314482530233573
PROJ_0117,copper_scrap,new_aluminum,12912.454423265504,9374.97031141815,0.6348106955216631,-0.19371008432819775,14.873179265001468,0.6248921613486729,0.6623521404111758,in_progress,2020-04-26,34789.167783005294,37.67085146258285,low,breakthrough,0.8161427589450649,high,0.7260409217419147,0.6391057153193208
PROJ_0118,nickel_scrap,ceramics,35760.55440248797,8322.911994466094,0.9711491517075379,-0.15741408057134193,41.35436192967515,0.802608732334334,0.5601420565766188,completed,2020-04-27,8739.54810798711,8.725536915652468,low,breakthrough,0.3024664163728581,high,0.23274001573887915,0.7804308554189806
PROJ_0119,slag,construction_materials,4579.983620423382,2099.080558555633,0.6544984247278115,0.0876344723544678,49.251209261171404,0.8522949926018067,0.6476374766384757,in_progress,2020-04-28,3187.8075225782045,-5.464769050143374,high,improved,0.49887216125345096,medium,0.4583161715241223,0.7315587674506088
PROJ_0120,zinc_scrap,new_aluminum,8702.873638639412,30653.847242332227,0.9320527747307843,0.10693673147706528,43.89358037783708,0.7706928625629557,0.6610567872724599,completed,2020-04-29,186233.52211258,6.415303155158433,low,conventional,0.750823839101773,medium,3.522267301025019,0.7862100136261554
PROJ_0121,copper_scrap,electrical_wire,8276.67391866639,28959.569580859938,0.8857098767930711,-0.1794995734638251,56.81757700512689,0.8736385765600321,0.9251939163890255,completed,2020-04-30,8771.57437697664,30.64867263320831,low,improved,0.9187927173550664,medium,3.4989380837569777,0.8927265685786417
PROJ_0122,aluminum_scrap,ceramics,1797.525346847533,915.7639036876944,0.7965372878186904,0.14218079378030168,77.63551199804304,0.7282874680345114,0.7431191320426431,in_progress,2020-05-01,167197.9232600379,23.484301658038344,high,improved,0.8578506008361266,medium,0.5094581310320572,0.7532119131722046
PROJ_0123,iron_ore_tailings,cement_additive,14516.516536764773,6813.908462410164,0.9518209650362027,0.2671526772010799,78.9133395995708,0.6490552638785457,0.8819590944725757,cancelled,2020-05-02,69188.4319141137,16.07822150853447,low,conventional,0.7658123106150849,medium,0.4693900527136208,0.8097561234040518
PROJ_0124,dust_particles,construction_materials,11455.592520979128,3866.9777297759997,0.6406982949677479,0.465955281040135,40.447612966994434,0.9749212218862756,0.8891047539754389,completed,2020-05-03,113674.33120278876,23.145730850333944,high,conventional,0.42834071149553504,high,0.3375624370973596,0.8489094034374662
PROJ_0125,zinc_scrap,rebar,4629.319059976374,12359.698346685887,0.607521452790808,0.1673864495227635,67.04727502541053,0.5407351833820667,0.5795562870913769,completed,2020-05-04,25000.07938608559,36.16009694457647,low,conventional,0.7631800207672671,medium,2.6698739461585017,0.5724173953174821
PROJ_0126,slag,rebar,13946.839790850607,1048.5539690578703,0.8743273151705645,-0.11381903475986366,7.507727932127892,0.7623361928947002,0.6336857373201389,in_progress,2020-05-05,2994.0210775648106,42.80587614546415,low,improved,0.6849136535886345,medium,0.07518219071719327,0.7573383929050911
PROJ_0127,iron_ore_tailings,new_steel,6228.284676365546,6818.6810724027755,0.6703126533920363,0.19433401550288812,80.54002135237371,0.7599649453005233,0.5911039987418274,completed,2020-05-06,16058.467862479847,-2.9400369062304166,low,conventional,0.6681776905928171,medium,1.0947927762964345,0.6824109737603684
PROJ_0128,steel_scrap,construction_materials,11953.326702320424,4247.492997838207,0.7145849901536485,0.15131849895213675,89.62408774738853,0.9360018842314514,0.5355787335869834,in_progress,2020-05-07,69845.27566729796,7.264513895228994,low,innovative,0.527078788152571,high,0.35533982326557406,0.7494498708147701
PROJ_0129,iron_ore_tailings,construction_materials,11119.057320935146,27225.16267390477,0.7699430800137851,-0.12354011665508605,85.52481491683876,0.8529447025079829,0.7569489732573714,completed,2020-05-08,215315.26833979588,47.9320931156798,low,conventional,0.7701954615937098,high,2.4485135644228384,0.7992454969845402
PROJ_0130,copper_scrap,new_steel,16488.2444744066,16201.160936554495,0.6837281635216553,0.44802270368855435,18.263327429948912,0.571324629250914,0.5303438732139146,completed,2020-05-09,40331.32517487631,13.617089209687647,low,breakthrough,0.9165678951473305,high,0.9825885928427539,0.5927514627210366
PROJ_0131,slag,road_base,645.4051300011479,2687.2504349982382,0.813146240439223,-0.19952680785912405,62.31331128772384,0.9024110516399626,0.5034883322058136,completed,2020-05-10,62790.41476656345,-8.721060020687055,high,breakthrough,0.438298212124937,high,4.163664510992435,0.755954792449496
PROJ_0132,iron_ore_tailings,paint_pigments,23663.585317415833,2396.929289873796,0.612912724707117,0.49332871570555475,39.7693117831795,0.7129356839206134,0.6566176507306,completed,2020-05-11,32723.430744260833,38.70179516673679,low,improved,0.5579550089893185,medium,0.10129189037595723,0.6660333861995604
PROJ_0133,dust_particles,paint_pigments,7723.510012366567,6204.236659085638,0.6138591302899667,-0.10284838495371776,78.53826952432158,0.6365640725919203,0.41965559537507313,in_progress,2020-05-12,26883.98860837047,-8.670179596558413,low,conventional,0.9090795326873917,high,0.8032923695511068,0.56468004673628
PROJ_0134,steel_scrap,construction_materials,3336.8777056993754,14857.901629242675,0.6061394867723318,0.38575553699082715,17.42306149560353,0.7039331330615375,0.9591015488337793,in_progress,2020-05-13,21097.012735626293,27.387003829441664,low,conventional,0.5189832466782667,medium,4.45263594882888,0.7511455639064484
PROJ_0135,aluminum_scrap,cans,8444.094373489897,4864.926935473183,0.6590613995818526,0.48622117373876805,79.78713962133065,0.8688905298420186,0.7008547681310004,completed,2020-05-14,12632.920500124004,12.313152342919594,low,conventional,0.7886880269111013,low,0.5761336527391908,0.7555310622506634
PROJ_0136,lead_scrap,concrete_aggregate,6055.686467123106,10732.627666439594,0.8307640725584418,0.11678869261182025,17.496719057317907,0.9326835577931409,0.40940205303644656,in_progress,2020-05-15,100513.80146462981,-9.297395077431748,high,innovative,0.5692942140373198,medium,1.7723222172594375,0.7451232607957229
PROJ_0137,lead_scrap,electrical_wire,2602.309814131113,47487.02552732976,0.6938181607344623,0.25850026106271506,44.002814399072676,0.673637717101522,0.7105613585583094,in_progress,2020-05-16,113431.86772843,14.051599461189303,medium,innovative,0.6320867311975427,high,18.2480292198357,0.6907689426284404
PROJ_0138,aluminum_scrap,cans,25702.474051485657,302.065441186221,0.7148598677837469,-0.1505357918678375,82.61544245025135,0.9407428162297128,0.8465069675960679,completed,2020-05-17,2785.9151707564242,11.097418905324423,high,improved,0.40394456280169366,medium,0.011752387749955183,0.8447071771058295
PROJ_0139,slag,concrete_aggregate,6887.879670697551,13495.505350082189,0.8258494034328204,0.036866590269977025,44.889381909433936,0.7732653771955488,0.510522079624755,completed,2020-05-18,93604.1053372036,35.11135216801051,high,breakthrough,0.32766717142287216,medium,1.9593120082359785,0.7102175957954922
PROJ_0140,slag,road_base,3353.693052765659,525.7184967256189,0.9491350587244757,0.0747145238988255,88.01780026593805,0.7440859444970739,0.42266354078336843,completed,2020-05-19,2976.6294191630045,-8.241496300989539,low,conventional,0.9344197327071179,medium,0.15675808383599074,0.7091739576511829
PROJ_0141,steel_scrap,road_base,4192.386417038898,14525.231722409822,0.7907817325289527,-0.10605511881197749,10.238110119489958,0.5103044893212676,0.7560964891575007,completed,2020-05-20,164113.26672463305,6.519806065939848,low,improved,0.32573647353435964,medium,3.4646691114577797,0.6681852622344431
PROJ_0142,slag,rebar,33216.712221332324,951.6295966706031,0.6979103744331219,-0.18052083951978362,8.70702875849043,0.7532488780452982,0.7045634589681374,completed,2020-05-21,70330.58867539476,5.933211463438843,medium,improved,0.9126864961989711,medium,0.028649120669427684,0.7220417012384971
PROJ_0143,aluminum_scrap,concrete_aggregate,12129.24410513974,7754.488217806861,0.9687221214941405,0.386094014800149,41.287617773533086,0.7686656717784409,0.48648492694876133,completed,2020-05-22,128386.59602850224,-9.711851690743243,medium,breakthrough,0.4074390081074119,medium,0.6393216387261028,0.744028383244247
PROJ_0144,zinc_scrap,paint_pigments,937.332382965245,6425.238912208414,0.6167792258662659,-0.05598818376028364,74.81439434373195,0.6547516626348956,0.7148659181760809,completed,2020-05-23,54575.91941535247,-7.792400466249971,medium,conventional,0.6882541480714139,medium,6.8548137554815,0.6613942082666623
PROJ_0145,zinc_scrap,concrete_aggregate,9013.358448951829,15310.346383117238,0.9336376879841173,0.06987340596004778,37.97106508613453,0.6534304421128769,0.49427792455620434,completed,2020-05-24,7321.290771716362,22.060463249988928,high,innovative,0.512752179750358,medium,1.6986283714143966,0.6897468606072472
PROJ_0146,slag,cans,3787.642580989368,6640.1536740108295,0.849438562998751,0.20958592579755278,22.921699961891505,0.5280493534790541,0.6927861122047563,completed,2020-05-25,109367.90094692797,-7.695086797805864,low,conventional,0.7006225586402532,low,1.7531098914503065,0.6738871439526738
PROJ_0147,steel_scrap,cement_additive,16906.248281624154,6045.026985836793,0.9202285860639531,-0.1206098732572298,15.156778672117847,0.5597071887512105,0.9550266909261881,completed,2020-05-26,130737.14095468265,11.203422956846602,low,improved,0.5157289495093017,high,0.35756170648500957,0.7864594585975265
PROJ_0148,nickel_scrap,cement_additive,1709.1489677163054,891.7065448714236,0.7258553409111669,0.42373483572057813,88.01472456020555,0.5298738744211491,0.9155041507310141,in_progress,2020-05-27,15887.897012682603,39.886813125407585,low,improved,0.9517917059930845,medium,0.521725467887615,0.7043573972611139
PROJ_0149,iron_ore_tailings,concrete_aggregate,7598.009510811027,5430.734835656233,0.632767912755684,-0.13029926126756142,36.8710319838519,0.7604420419345399,0.671270909569464,completed,2020-05-28,62313.02681997231,38.10314809987382,low,improved,0.92425292901117,medium,0.7147575727470424,0.6953884634713604
PROJ_0150,nickel_scrap,construction_materials,5403.604143811661,847.2294007824927,0.9016915811242033,0.2670341015386614,83.17238263619326,0.5267421704103284,0.4171097006480261,completed,2020-05-29,18970.979077879514,49.52729761903974,high,breakthrough,0.9530753614732987,high,0.15678968670433796,0.6063372526958002
PROJ_0151,steel_scrap,rebar,1338.7178798392201,42565.156191920694,0.7982571837883561,0.38321949603443756,42.55317880240895,0.5555846433144063,0.8086338961847362,completed,2020-05-30,29020.881024709157,3.5299343454729737,medium,improved,0.3105947044882409,medium,31.795464027889704,0.7043011813176902
PROJ_0152,steel_scrap,cans,24382.7524717838,18668.55853765599,0.9287588276364257,-0.1353195553252425,81.77295405496736,0.9368739888557464,0.44169196146194745,completed,2020-05-31,22025.83757505574,21.577848457417137,low,improved,0.9383301432378016,medium,0.765646067205071,0.7858848322718105
PROJ_0153,slag,road_base,6185.000314582304,30133.4891904638,0.6300205256395741,-0.07673783634517924,37.51599066488913,0.9560382823174284,0.4727982878461922,completed,2020-06-01,127866.45303110937,4.922566813945409,high,improved,0.7854422068449315,low,4.872027107164153,0.7132609569727013
PROJ_0154,steel_scrap,rebar,918.8013965548247,1460.0029903581,0.9291426163355628,0.4007177361950464,38.710528174688,0.5011014701906571,0.7536029536754149,completed,2020-06-02,17921.379846752974,-2.6397366844481285,medium,improved,0.6777872165982142,medium,1.5890300078260515,0.7052642590795561
PROJ_0155,slag,new_aluminum,19917.438270523537,522.1646563058607,0.7234697203352238,-0.1299630630016628,71.96231226948844,0.5999824264165531,0.7968191358744617,on_hold,2020-06-03,39745.29253934296,16.63590002575694,medium,conventional,0.5852359178675967,medium,0.02621645661523797,0.6960796274295269
PROJ_0156,copper_scrap,cement_additive,1540.1444699017509,3426.54661759196,0.9226640303963831,0.16338505689965416,22.450865602011373,0.8032512928892002,0.8444214068593997,completed,2020-06-04,263869.8907525921,19.055895682817805,low,improved,0.4016203062422424,low,2.2248215570390917,0.851426148332415
PROJ_0157,aluminum_scrap,cans,792.7054801319102,9685.520214392352,0.6752733089879408,0.4388741980704931,15.426726682648225,0.7112951381362659,0.6157972947171533,completed,2020-06-05,186574.46958880345,-3.0282650230929398,high,conventional,0.9689547180527314,medium,12.218308636873095,0.6718392363660346
PROJ_0158,dust_particles,electrical_wire,23516.651213207588,5587.39070356331,0.6698720335305899,0.4602696231235485,27.162511264450387,0.5684454360362852,0.7895467789203674,completed,2020-06-06,45824.75732929348,31.37979866296031,low,conventional,0.6974626686854566,medium,0.23759295713095752,0.6652038181498012
PROJ_0159,zinc_scrap,construction_materials,408.1210181255368,709.3015344275851,0.8819359613277544,0.3048297795443071,77.66093438519391,0.8557341408078347,0.664632080827028,completed,2020-06-07,87887.21069598824,20.45085686681716,low,innovative,0.5260845277436376,high,1.737968648822213,0.8062640689695686
PROJ_0160,iron_ore_tailings,automotive_parts,19628.076347352886,5567.670842106873,0.7545202657687164,0.2429093226484077,8.456965211340949,0.8369586979817433,0.8421646062090552,in_progress,2020-06-08,520654.8752539232,37.61494612017889,medium,conventional,0.6759728861284993,medium,0.283658507516339,0.8137889407860288
PROJ_0161,aluminum_scrap,construction_materials,12372.542710990818,2394.045412990672,0.603367908544974,0.15738775862974252,55.80621551989784,0.7074764919750639,0.7273488840667234,completed,2020-06-09,164933.73258481,25.50910611563299,medium,innovative,0.522677367315752,high,0.19349663758800248,0.6822056345735348
PROJ_0162,steel_scrap,new_steel,8924.170000113341,1533.5517226989202,0.9227704070064077,0.30617678892969735,71.17755888283473,0.9459464292136109,0.6561124961309622,in_progress,2020-06-10,84196.52726026854,40.575781594103226,low,conventional,0.5808946771041895,medium,0.17184250442107707,0.8520434426266554
PROJ_0163,nickel_scrap,paint_pigments,1303.8036664129324,2269.7603236865575,0.831265794242964,0.4500593280427525,4.165846005028601,0.9062306746669623,0.8066986934944277,completed,2020-06-11,37250.41518430083,44.49746951309978,low,improved,0.7576351583393711,medium,1.7408758558956938,0.8538816161880024
PROJ_0164,steel_scrap,rebar,10899.780540119444,342.0598837033452,0.7156224724335307,0.021985164434156663,48.00963590135229,0.7664633985654425,0.584542600317527,completed,2020-06-12,349680.24988555873,12.477146068719842,high,conventional,0.5610283745500987,medium,0.03138227255533319,0.6966348812514943
PROJ_0165,slag,cans,235.69477626331812,857.303028672187,0.8570485279823635,-0.12210667330903809,54.18349128744557,0.8425493495535004,0.779167326753194,completed,2020-06-13,123613.64775187707,-2.2882391378853906,low,improved,0.9149831578449055,medium,3.6373442053480574,0.8278844962420674
PROJ_0166,steel_scrap,new_steel,9690.374120490784,9077.604728667577,0.7440161408295979,0.465118770889622,81.46043404155746,0.6825309599984887,0.4961160808044381,completed,2020-06-14,31013.902166191816,12.78331136134333,low,conventional,0.7391462359214142,medium,0.9367651460919888,0.6450520504896062
PROJ_0167,slag,paint_pigments,6192.452599169459,4755.522636634718,0.7609245397443217,0.17134616543756492,69.81779668024507,0.7959740121099502,0.6826929553073414,completed,2020-06-15,220687.2382754029,-7.426686819111548,medium,conventional,0.30876481105117065,medium,0.7679546287156943,0.751474853359479
PROJ_0168,lead_scrap,new_aluminum,13756.876295783633,25379.886082445584,0.6533682802373042,0.305820666822288,88.70967868141709,0.802366684116847,0.8372081059347232,completed,2020-06-16,99490.74123135976,49.083086836468524,low,improved,0.725504160473911,medium,1.8448872794054494,0.768119589498347
PROJ_0169,aluminum_scrap,electrical_wire,19728.92810991565,3108.8344320538777,0.9809645707393836,0.043832697128133376,73.88941490952695,0.8895250405126326,0.637983639571709,in_progress,2020-06-17,73913.2488108096,44.05219417708901,low,conventional,0.8197691405044643,high,0.15757746263424188,0.8414944792983808
PROJ_0170,nickel_scrap,new_steel,6383.944413119388,5233.009118749078,0.9328311837582619,0.3193484293808231,56.88896665740175,0.8698580856191296,0.6750282279664911,completed,2020-06-18,276735.1473327389,7.852683923795663,medium,innovative,0.47468438929081724,medium,0.8197140795892476,0.8303010577650777
PROJ_0171,copper_scrap,cans,646.8175176726575,199.43881939757068,0.6798151534417646,0.03438343828308648,2.196966428362013,0.96534031455367,0.6626131650744919,completed,2020-06-19,3851.854461624961,34.380620187364755,medium,conventional,0.5089730950295707,high,0.3083386178456951,0.7888646213763449
PROJ_0172,lead_scrap,new_steel,2292.4578037257866,19416.031542386492,0.6678053461143864,-0.07245677986857667,20.397741429319016,0.957041964379611,0.717373234968059,completed,2020-06-20,79661.4443465124,45.45827269545414,low,improved,0.501000636370074,medium,8.469526248566428,0.798370360076578
PROJ_0173,steel_scrap,concrete_aggregate,12505.757151769947,453.4255410936074,0.953586863866467,0.4865449169069423,83.58037537454423,0.6892493276767647,0.4955696538172845,completed,2020-06-21,81430.49437953986,35.260622039686055,low,conventional,0.9057553519692082,medium,0.03625734416483802,0.7104466863758313
PROJ_0174,dust_particles,cement_additive,561.6872143435317,8837.733238718365,0.8982655342943259,0.01656710268655581,57.20980869035664,0.7586603994266878,0.7209313196631479,on_hold,2020-06-22,13984.749011302996,-2.555437254286965,low,conventional,0.6075836143602759,medium,15.734261014019003,0.7892232159579173
PROJ_0175,aluminum_scrap,paint_pigments,1808.4043476035154,11863.609292784242,0.6273158047031071,-0.04546702355859664,63.3722773880083,0.6898374516139817,0.9515422147920324,completed,2020-06-23,75200.05129360288,19.66780308969626,medium,breakthrough,0.5346651916349702,low,6.560263642644862,0.7495923864941345
PROJ_0176,lead_scrap,cement_additive,6738.630466140153,2668.59917080552,0.7238551359763533,0.2297669143573167,84.2929950778241,0.559634394830405,0.6000028737742148,completed,2020-06-24,41113.337436565635,18.565486520990692,high,improved,0.7217715322292897,high,0.3960150633299347,0.6210111608573324
PROJ_0177,aluminum_scrap,electrical_wire,12193.72201505889,305.7976161340937,0.9143075488238219,0.30565440994978377,35.6947122657554,0.8959928003983517,0.5012172156528514,cancelled,2020-06-25,73523.11847503856,4.556208116854399,low,innovative,0.8199637325853335,high,0.025078283378647027,0.7830545495023427
PROJ_0178,copper_scrap,cans,3685.656491357719,4774.261075018457,0.6699102707412459,-0.19860036531072933,63.24489059654932,0.628357404172335,0.769985124272685,completed,2020-06-26,151023.67628648377,13.746949031582043,low,conventional,0.9898091910235244,high,1.295362464248457,0.6833115801731132
PROJ_0179,lead_scrap,electrical_wire,23980.969303821235,15734.513591970857,0.9875498412378283,0.4767241575560993,1.231070724673995,0.9604936274938988,0.6054530976112202,completed,2020-06-27,80768.97546400674,44.1112278068601,high,breakthrough,0.9833203141136128,medium,0.6561250044827691,0.862098332652274
PROJ_0180,nickel_scrap,new_aluminum,16214.8059412723,5420.685714352076,0.9197638263630804,0.38035733555682905,7.8617674136974784,0.8351831758967636,0.9861614008743893,completed,2020-06-28,75897.44338124002,7.376610025843644,high,improved,0.5836300300967374,high,0.3343046925128195,0.9058508385299464
PROJ_0181,zinc_scrap,automotive_parts,3395.5246360848532,9736.591398258228,0.8089906300114633,0.022970949331018873,82.31898440007787,0.6760321785458259,0.48361464791383096,completed,2020-06-29,14055.670905849136,24.039918322229155,low,conventional,0.9323348524240159,medium,2.867477766111815,0.6581944547959186
PROJ_0182,slag,cans,2800.0736853981402,15284.073347364805,0.7451461861835292,-0.02339670116051217,58.71450813835555,0.6580093263168308,0.7043959801985357,completed,2020-06-30,21840.464918364265,-7.222095557681141,low,conventional,0.6175291409849736,medium,5.458453978217925,0.6980663804413518
PROJ_0183,slag,cans,9416.526630125494,16783.69773991407,0.9365144835262426,0.30468872546268744,30.14651960564026,0.9089485145811572,0.6125292207868461,cancelled,2020-07-01,112537.2154183174,47.100274458890375,low,conventional,0.9288261931622098,high,1.7823660888102213,0.8282925171263895
PROJ_0184,iron_ore_tailings,paint_pigments,2179.0257897160172,13395.452097503483,0.9202620912983697,0.1297775747944089,69.60306753038762,0.8702380175593365,0.7655350155434422,in_progress,2020-07-02,82448.91843062104,46.354558123947236,medium,conventional,0.9021414185398721,high,6.147450002989296,0.8538343390762781
PROJ_0185,copper_scrap,paint_pigments,13817.176961669835,426.9743065110733,0.705567815264776,-0.0822227325585001,45.17924249405338,0.7447795090332711,0.4817783125587335,completed,2020-07-03,30296.367035258252,-6.300033387613688,medium,innovative,0.44815917434816954,low,0.030901703560397373,0.6541156419603612
PROJ_0186,slag,new_aluminum,7678.808980185976,1304.2423665222343,0.8328118735415717,0.0045854665308086556,32.63454628572837,0.7113623223047626,0.41606433925660075,completed,2020-07-04,513.1629782160337,20.869594717305514,medium,conventional,0.9497688210480164,medium,0.1698495651978891,0.6592077927613568
PROJ_0187,steel_scrap,concrete_aggregate,11322.444577392345,186.99899881472638,0.6064220043320224,0.44078496144214174,66.68629992305087,0.7171030571767711,0.5476432610775915,completed,2020-07-05,101351.98267089025,20.428012798840687,high,improved,0.6196698931804007,medium,0.016515779568319497,0.6330608024935926
PROJ_0188,zinc_scrap,new_aluminum,12902.163545973483,825.010660155786,0.6726678735627043,0.41667604817168286,67.3242395703758,0.7534346424983005,0.8654172492884572,completed,2020-07-06,108951.53831061767,25.0150167116874,low,conventional,0.6044582057759057,medium,0.06394359033010831,0.7627993938546687
PROJ_0189,aluminum_scrap,rebar,15034.183221659436,25474.723449965917,0.889993416901452,0.00517005054652405,53.66148145065033,0.8194068749138175,0.4583872228121312,completed,2020-07-07,83710.33784251205,-7.918433187856754,low,conventional,0.5163489925270431,high,1.6944534381664986,0.7322769418796019
PROJ_0190,iron_ore_tailings,rebar,689.1718715408872,2474.4322469082704,0.8214310645010662,0.12159988347961037,51.0814960796869,0.5591671223366297,0.4509823465795126,completed,2020-07-08,452128.49702276447,29.35285868525687,medium,improved,0.6963612798777936,medium,3.590442891082892,0.6053908722588255
PROJ_0191,steel_scrap,road_base,17014.46432924341,8570.35759848204,0.6711399355779786,0.01876363571297451,79.04411086412108,0.8495633412108264,0.5531636682774109,completed,2020-07-09,149813.06899091118,-2.298849420139315,low,improved,0.8032183966168344,low,0.5037101040995948,0.7071164176409475
PROJ_0192,lead_scrap,paint_pigments,16027.700017634696,14258.169457756949,0.885165898954147,0.05616623676579023,56.794266789551166,0.5252911145845252,0.5917805957879393,completed,2020-07-10,28754.673112099394,24.828946656106254,low,conventional,0.7771911104290165,high,0.8895954779581102,0.653200394256436
PROJ_0193,dust_particles,cement_additive,1581.5570528380724,4035.480081858951,0.8749648344897406,0.29822859191779166,44.338713907241704,0.6619589341393057,0.6086488543631857,on_hold,2020-07-11,85685.60948942622,-4.889330158444308,low,conventional,0.6170076218911691,high,2.5515867888656705,0.7098676803116002
