product_id,product_type,market_demand_trend,price_per_kg,demand_volume_kg,seasonality,geographic_region,quality_requirements,certification_required,market_maturity,competition_level,price_volatility,growth_rate,market_size_kg,customer_segments,market_opportunity,competitive_advantage
PROD_0363,new_steel,stable,92.70276488166648,3003.298885147839,high,Africa,medium,True,emerging,high,0.19033144426310583,-0.03482476087410733,82815.65789656095,Mixed,-9695.70481932704,0.31510574103746836
PROD_0364,batteries,increasing,74.82792636603935,14910.787027647724,low,Asia_Pacific,high,True,mature,high,0.085314921940531,-0.06305132163673006,553481.0572756662,B2B,-70349.08801814483,0.6011581974324121
PROD_0365,cement,stable,27.983517081250746,138894.01892158593,medium,Asia_Pacific,low,False,mature,high,0.28910457521430577,0.010572567012427526,6225010.253623124,Mixed,41092.852423784985,0.31468897250273586
PROD_0366,electrical_wire,increasing,63.77030041871924,47384.73780340501,medium,South_America,medium,True,growing,medium,0.3549086781323639,0.058706831549124684,413149.2450780399,B2B,177396.72040282306,0.7152827156309434
PROD_0367,road_construction,stable,95.66908950487402,13879.109899265935,low,Europe,medium,False,emerging,medium,0.17476472108140625,0.20098423996721096,1088410.6460835694,B2B,266867.2370473532,0.5649709738945892
PROD_0368,rebar,increasing,37.01402274128179,3420.7869640397753,medium,Oceania,high,False,declining,medium,0.11567104907227252,-0.015959492478305217,531411.1280655807,B2B,-2020.7444393032558,0.6016485021204561
PROD_0369,road_base,stable,50.76936062338082,58748.329877238815,medium,Middle_East,medium,False,growing,high,0.11878230954688304,-0.037858381102016295,528973.7209055272,Mixed,-112916.9808612137,0.5946905031600167
PROD_0370,aerospace_components,stable,13.852954578344075,180289.7430603202,low,South_America,medium,False,mature,medium,0.4561733483968155,0.2796840184704811,138813.00868238538,Mixed,698523.5957501206,0.7038493307601876
PROD_0371,electrical_wire,stable,85.15809912886291,5953.4293012089065,low,Asia_Pacific,high,False,mature,low,0.32024555373152824,0.13792442871243887,262359.39300231106,Mixed,69925.30238016817,0.954582837051142
PROD_0372,cement_additive,stable,23.08397921235001,21653.535306231206,medium,North_America,medium,False,mature,high,0.08857230341431886,0.1654437242443686,1286627.9006564533,B2B,82697.0056722413,0.39840544777103837
PROD_0373,foil,increasing,85.7286649696193,62987.69496060972,low,South_America,medium,False,growing,high,0.2990977768300263,0.26006582010595714,139703.85280230822,B2B,1404316.6783714122,0.6295691814180984
PROD_0374,ceramics,stable,86.75178086594693,18422.82629604317,medium,Oceania,medium,False,mature,low,0.19801795343337003,-0.07901334606837129,201382.70646288167,B2C,-126280.1560513269,0.9508228717643783
PROD_0375,cement_additive,stable,39.37444828506711,40173.87876815575,low,Europe,medium,True,mature,low,0.4639113251022894,0.24673663372701135,246657.1499468211,B2B,390294.00588235847,0.8036055399017779
PROD_0376,cement_additive,decreasing,42.26561764080346,11252.329994942298,high,Europe,medium,True,emerging,medium,0.3892575390091632,-0.03873725900146807,142506.64500300292,B2B,-18422.924289801864,0.46600378606103615
PROD_0377,road_base,increasing,63.89033128185717,55890.96385381902,medium,Middle_East,medium,True,declining,low,0.4250887956146661,0.2332842368281729,1969936.112130681,Government,833032.8608055116,0.7034406293399198
PROD_0378,cement,stable,3.9069969278021484,58235.26382986107,high,Europe,medium,False,mature,high,0.15532878494781008,-0.07876169263565101,1853287.460358556,B2B,-17920.253870639848,0.5020924819297792
PROD_0379,batteries,increasing,34.81348162479983,18202.856452340307,high,Europe,medium,True,growing,medium,0.37680464664773494,-0.05446066554446847,788790.4879189193,B2C,-34511.98563630692,0.33600429886460886
PROD_0380,jewelry,increasing,13.590328956383686,25369.221127500085,high,Europe,high,False,mature,medium,0.12240168666664294,0.14174589982629918,2003216.6287051335,Government,48870.592932716674,0.6427095036797152
PROD_0381,electrical_wire,increasing,85.87153005711079,19226.371824317415,medium,North_America,medium,False,emerging,medium,0.2701447683973705,0.21843106177498167,2399669.2195700165,B2B,360629.23870194686,0.500888027625045
PROD_0382,cement,stable,5.191461467814654,35327.466641271174,medium,Asia_Pacific,high,True,mature,medium,0.2687211416693238,0.04817649774069413,224242.97726396666,B2B,8835.62662176852,0.4215929362356366
PROD_0383,new_aluminum,stable,62.90706711249223,8410.411248896737,medium,Africa,medium,True,emerging,low,0.3913298049930704,-0.09988753285144392,2083564.6404342589,B2B,-52847.92700935674,0.9493214168252238
PROD_0384,plumbing,stable,73.50767493590524,104767.90609949059,medium,Asia_Pacific,medium,True,emerging,high,0.42854404680082825,-0.003798737622734416,2183996.3053092924,Government,-29255.009827213253,0.5376671411153113
PROD_0385,solar_panels,increasing,98.60955301366252,140054.39412364227,medium,Africa,medium,True,emerging,medium,0.0967925705982319,0.1878007680979933,1356373.2173709197,B2B,2593660.29373221,0.7110190982205935
PROD_0386,jewelry,stable,79.4445137349811,16031.840667290906,low,Europe,high,False,growing,medium,0.279924366562435,0.11028748546298206,1145126.6116514022,B2B,140466.74996840558,0.4561772700931206
PROD_0387,solar_panels,stable,49.915284871416354,81834.5737026822,medium,North_America,medium,False,growing,medium,0.28257555385356314,0.24350951791615955,391451.55284525704,B2B,994686.7190399384,0.3045215995747585
PROD_0388,plumbing,increasing,44.15259309560899,4176.462069366172,low,Middle_East,medium,True,mature,high,0.30994875079574397,0.06257038064602015,484517.40914011205,Mixed,11538.080201367755,0.674290911288739
PROD_0389,rebar,increasing,88.21951825094918,38877.44248055172,high,Middle_East,high,True,emerging,high,0.235494501009397,-0.032464952873903434,532152.177942744,B2C,-111346.64765573552,0.7961253407255333
PROD_0390,electronics,stable,0.8397558551239344,234867.40211246288,high,Oceania,high,False,emerging,high,0.4862448362849506,0.22483523513964565,2969793.0607931484,B2B,44344.54033921544,0.3938826652103276
PROD_0391,concrete_aggregate,increasing,10.534999181459458,6646.947390722101,high,South_America,medium,True,growing,low,0.45771218131351904,0.20319145119445603,62695.39240092152,B2B,14228.60030200575,0.9544108064903022
PROD_0392,ceramics,increasing,89.28905574406996,19757.91558010865,low,Africa,high,True,emerging,high,0.07268540192205632,0.08818417698235673,669424.9183531895,B2B,155571.49375577152,0.7944880226916486
PROD_0393,electrical_wire,increasing,20.466799751600178,32096.705966163423,high,Asia_Pacific,medium,False,growing,medium,0.20269529828936061,0.16477573489426434,151078.20742239794,Mixed,108243.95733209692,0.739147729338647
PROD_0394,concrete_aggregate,increasing,6.285826018216706,214216.42927236567,medium,Europe,medium,True,mature,medium,0.3283004044836684,0.13642167284820214,1340774.998902779,B2C,183695.4937939275,0.3983282022254299
PROD_0395,aerospace_components,decreasing,61.50912886400355,118189.2375330244,low,Asia_Pacific,medium,False,mature,high,0.08021209160058924,0.16090994831768404,4047206.1746086353,Government,1169769.7934733254,0.5955995351300961
PROD_0396,new_steel,decreasing,70.64761287429386,112599.72474449784,medium,South_America,high,True,emerging,high,0.30319107346716473,0.1482877408377505,1049798.720590939,Mixed,1179614.4110958497,0.43821659007195174
PROD_0397,plumbing,stable,99.65840049243914,16937.875877706607,high,Oceania,medium,False,mature,high,0.45208283737021293,-0.033520481747031816,678748.0052487303,Government,-56582.627415465526,0.534805874680247
PROD_0398,road_construction,increasing,36.11939337681473,23492.652776748986,low,Asia_Pacific,high,False,mature,medium,0.11274165774315176,0.25404082377755793,3355550.371481501,B2B,215563.89386870788,0.7634293684588056
PROD_0399,rebar,increasing,21.198348719756616,70921.42192579513,high,Oceania,medium,False,mature,medium,0.2184998756545423,0.2479359933947914,504439.5623960518,Mixed,372751.1957330926,0.5626390000688801
PROD_0400,wind_turbines,stable,74.96392822907272,7047.145411752589,low,Asia_Pacific,medium,True,emerging,high,0.2860426985595324,-0.014186816496106137,400492.9615032368,Government,-7494.635576816938,0.7342945721028413
PROD_0401,cement_additive,stable,2.0781633298119466,11630.911239181369,medium,North_America,medium,False,growing,medium,0.14799799630427454,0.28768427699614235,150184.6336056648,B2B,6953.597450469251,0.3334736224198441
PROD_0402,marine_equipment,decreasing,39.13755676318661,47616.417403406216,high,South_America,medium,True,emerging,medium,0.19861174541046198,0.25859130598541874,1800749.7200399465,B2B,481908.2337209126,0.6846960982168193
PROD_0403,electronics,increasing,23.676493972369485,20367.04164953754,high,North_America,medium,True,mature,medium,0.3788912312972844,0.08239110228933653,81903.42682881703,Government,39730.648785990976,0.7755628805295841
PROD_0404,construction_materials,decreasing,41.343899984431125,53281.96951317018,medium,North_America,medium,True,declining,medium,0.2232192238172082,-0.00939280870305117,327152.31263696466,Government,-20691.27193814698,0.7535687520624188
PROD_0405,road_construction,stable,79.45820383705427,317970.91890724574,low,South_America,low,True,mature,low,0.21069782135853035,0.2149167963284544,850347.8636478528,B2B,5429958.415205239,0.8095807768048253
PROD_0406,jewelry,increasing,73.95133777742339,523.8355737260741,medium,Asia_Pacific,high,True,mature,low,0.49092833945333214,0.1815192083578004,217115.70557050183,Government,7031.753073542394,0.9714778776651876
PROD_0407,new_steel,stable,22.38560152921371,76002.19335626625,low,Europe,medium,True,mature,high,0.25524685526272123,0.2779712790446017,682787.029668234,B2B,472927.77426207525,0.46718551547955384
PROD_0408,foil,increasing,99.92831978275561,8175.6369545239695,medium,Middle_East,medium,True,mature,low,0.40496991200619253,0.10116586218433823,460699.07006918394,B2B,82650.24976586773,0.8508739552551767
PROD_0409,cement_additive,increasing,50.99236524449965,20758.16375959253,medium,Middle_East,high,True,growing,medium,0.38103201821323607,0.04672669768248583,617554.3341121008,B2B,49460.577153515675,0.7499446472737307
PROD_0410,new_steel,stable,90.76295029981002,34386.79964922255,medium,Africa,medium,True,declining,low,0.267312997952989,0.1756868617633424,3659387.312434449,B2B,548327.0209301597,0.8901761280272499
PROD_0411,paint_pigments,increasing,82.73460190238772,12219.472380375057,high,North_America,low,True,growing,medium,0.3909068550207238,0.050291543373027506,277096.9184948662,B2B,50843.401674145345,0.644179450177536
PROD_0412,cement,increasing,86.28379533358085,61836.55782693306,low,Middle_East,medium,True,growing,medium,0.2783530342563921,0.021261918586918994,896660.1836875362,B2B,113442.81565391528,0.5009827449814561
PROD_0413,new_steel,increasing,47.005931904720725,74295.58070931194,medium,South_America,high,False,growing,high,0.13549541946668694,0.14156517651798972,4444380.351522974,B2B,494392.7386866681,0.7136785781574113
PROD_0414,new_steel,stable,41.10136672202832,33973.851018206464,medium,Europe,low,False,growing,high,0.16340814049987853,0.12217336213649976,596225.9716271927,B2B,170599.4265613151,0.6135678393388213
PROD_0415,road_construction,stable,13.328852960298146,11328.985367975647,medium,Asia_Pacific,high,False,growing,high,0.39948474136143647,0.09943523404031747,762394.3449062988,B2B,15014.957011766748,0.7255939354627083
PROD_0416,new_aluminum,increasing,11.391230132152387,89302.8620568252,high,Europe,medium,True,mature,medium,0.05158004865312624,0.23007855367194324,1100138.6869965848,B2B,234051.88447520626,0.43830385465223237
PROD_0417,plumbing,increasing,82.7698423602726,64173.86861239429,low,South_America,medium,False,emerging,medium,0.11064561792623555,0.23945440680267277,460372.8992242585,Mixed,1271900.6311852718,0.5675512550370219
PROD_0418,jewelry,increasing,38.96033321777593,34302.36427349467,high,Europe,medium,True,mature,high,0.24054650359917626,0.03388148244032472,1661914.5852436891,B2B,45280.2818315372,0.4548482211020555
PROD_0419,cement,increasing,91.2390031410643,35166.6230947774,medium,South_America,high,True,declining,low,0.22391123508771704,0.2509840411923187,450666.5058488711,B2B,805299.2714724405,0.9738402339714505
PROD_0420,rebar,increasing,34.316526607047045,21212.723560000202,medium,Middle_East,medium,False,growing,medium,0.05736260377281112,-0.063843508618168,5515193.932238732,B2C,-46474.690086349874,0.5390716082681093
PROD_0421,electrical_wire,stable,80.77269764623247,39142.21105140232,low,North_America,medium,True,mature,medium,0.13006486936240247,0.22199914968779277,162782.1588361747,B2B,701877.3908523435,0.7354154953560229
PROD_0422,road_base,decreasing,88.54824814198308,2762.229547111143,high,Africa,medium,True,growing,medium,0.4062438348170912,0.25311615683606087,58376.93637646839,B2B,61909.82947152522,0.7876858425868873
PROD_0423,foil,increasing,17.629416791280466,70341.41577212763,low,Asia_Pacific,high,False,mature,medium,0.0795595824269049,0.2395467137004983,762191.052382192,B2B,297056.64229102846,0.5223335559360642
PROD_0424,new_steel,decreasing,9.53478798160408,26006.32188461534,medium,Oceania,high,True,growing,high,0.07803621643089942,0.22018078976505717,2027372.634054982,B2C,54597.07786892494,0.3402862528842188
PROD_0425,cement_additive,decreasing,90.96560836229729,75625.61571779424,low,North_America,high,True,mature,medium,0.20534812368173325,0.1749102811128025,2381063.270894867,B2B,1203265.568924968,0.5166896132274388
PROD_0426,rebar,stable,56.675627872381064,87391.97921102885,high,South_America,high,False,mature,high,0.19994979109084132,-0.0009936881390398612,885948.1604706738,B2B,-4921.732675170789,0.3319727324358185
PROD_0427,batteries,decreasing,68.8839821805245,60204.16227742649,low,Oceania,high,True,mature,medium,0.2712421091960537,-0.024780806352097697,240046.2422633243,B2B,-102768.5425254118,0.5083765458988188
PROD_0428,ceramics,increasing,84.00132931233472,38995.18964699156,low,Oceania,high,True,declining,medium,0.24820321222084182,0.08064163890262739,814824.6370577788,B2B,264153.6044094083,0.7794459876414566
PROD_0429,marine_equipment,increasing,76.02227044715384,4644.420561443468,medium,Asia_Pacific,high,True,mature,high,0.13259904607412454,0.22260598519041153,440.77908134319716,Government,78597.58679531861,0.4002156616858202
PROD_0430,plumbing,increasing,93.78435700207581,48594.57089194317,medium,Africa,high,False,emerging,medium,0.45035064552218507,0.052082673752046074,147947.10131402258,Mixed,237362.12864708694,0.7477893954323502
PROD_0431,medical_devices,increasing,95.7956992970644,18977.123940604735,medium,South_America,high,True,growing,low,0.4173489150677581,0.01672510753916363,495364.8990971611,B2B,30405.022207370133,0.9858498834845267
PROD_0432,construction_materials,increasing,80.09980845535578,31450.648019050193,medium,Europe,high,True,mature,medium,0.25264855148878645,0.07978063059208976,263928.5372875868,B2C,200982.6371575947,0.648315058432285
PROD_0433,rebar,stable,63.05235389057233,26651.08151608737,medium,Middle_East,medium,False,mature,high,0.3991770535265129,0.0483559966837936,1680549.4838825946,B2C,81258.06592540769,0.7871220645365633
PROD_0434,rebar,stable,70.96256648344408,44251.18938310295,medium,Asia_Pacific,medium,False,mature,high,0.05144899456021678,0.1497651836794701,672620.6509292604,Mixed,470289.330249099,0.672771854221187
PROD_0435,marine_equipment,stable,98.17553164767902,26068.383760374192,high,North_America,medium,False,mature,high,0.48524021924546856,0.03268674538170009,3231810.6244585826,B2C,83654.4498747412,0.7459760979074254
PROD_0436,new_steel,stable,23.162493777239913,20896.87179188514,medium,Europe,high,False,mature,high,0.18888191262287554,-0.08377631817756859,450821.48676295055,B2C,-40549.720383834145,0.6127811146378646
PROD_0437,foil,increasing,7.406655593077333,108512.99116333477,medium,North_America,high,True,mature,high,0.16264251855448178,0.08302363128135984,1211166.4533469768,B2C,66727.61618701351,0.656572309209834
PROD_0438,cans,decreasing,57.09095988260229,62891.32739289531,low,Middle_East,high,True,mature,medium,0.3131864115364539,0.15601794880192066,55021.83655495657,Mixed,560186.5405120542,0.3199775160801016
PROD_0439,marine_equipment,increasing,44.5512636682316,12170.592753883313,medium,South_America,low,True,growing,high,0.178972070742289,0.11186649820114872,1797764.8110580973,Mixed,60655.72540286615,0.5847018488237301
PROD_0440,medical_devices,decreasing,37.4682169597989,15709.599766044463,high,Oceania,medium,True,growing,high,0.26956247353957236,-0.007943599019237047,1126618.4315806725,B2C,-4675.687318747962,0.6651310918479888
PROD_0441,road_construction,increasing,7.204399299418187,22618.59763827257,medium,North_America,low,False,growing,medium,0.3846883856430667,-0.02887976438691338,1435344.0446311012,B2B,-4706.056057357646,0.37945103506725575
PROD_0442,electronics,increasing,39.41696339401797,13166.113442423113,medium,Asia_Pacific,medium,False,mature,high,0.2588349545262191,0.1143071598371201,520100.33819401136,B2B,59321.78231391471,0.6610319119382311
PROD_0443,electronics,stable,91.93875456254001,44319.346845460415,medium,South_America,low,False,emerging,high,0.3926779022872474,0.21933269832388658,611770.410617087,Government,893707.3902868617,0.328303654500751
PROD_0444,jewelry,increasing,56.388759369225596,1294.2340892448362,low,South_America,high,False,mature,high,0.41503959147471514,0.015543194048099274,824194.3354290954,B2B,1134.346259329684,0.5508221458231316
PROD_0445,cement_additive,decreasing,3.354189225552943,29838.943980285516,high,South_America,high,True,growing,medium,0.3608734104566143,0.18177708526445763,5959.10450741786,B2B,18193.24399607189,0.6551897182314232
PROD_0446,cans,increasing,73.00184701553802,1918.9724599993401,high,Asia_Pacific,high,False,declining,high,0.2135525461759862,0.04762953307548359,549330.2446164857,Government,6672.351461358145,0.6835417552249122
PROD_0447,foil,increasing,45.637887691995516,62979.66028216,medium,Middle_East,medium,False,growing,medium,0.0931826005166334,-0.022163015209299045,442338.8538074861,B2B,-63702.23845992148,0.5429355967169098
PROD_0448,batteries,stable,18.65218647925306,10476.286343637857,high,South_America,low,True,mature,high,0.23853753771296704,0.029463499975122875,1082772.0562263795,B2C,5757.3342605437,0.3093539580309483
PROD_0449,electrical_wire,increasing,82.40677882536693,44440.24081464106,high,South_America,high,False,growing,low,0.44947527452974334,0.2887901900140952,325606.57434743067,B2C,1057600.8193492694,0.9270448454152631
PROD_0450,marine_equipment,increasing,12.142998435248806,64943.047716292436,high,Asia_Pacific,low,False,emerging,high,0.1232252465676437,0.25390968847024203,174748.83398299533,B2C,200234.02503418835,0.6869276010877261
PROD_0451,paint_pigments,stable,30.99568457340928,33694.54154086018,high,Africa,low,False,growing,high,0.4046545298310395,0.03970329240457922,2413498.5856508664,Government,41465.53818262402,0.6331657041494301
PROD_0452,new_steel,stable,44.75459208635775,14747.373734771272,high,Asia_Pacific,medium,False,mature,high,0.2510038726458624,0.1957671184380002,1464227.3963552169,Government,129208.78359802387,0.6298051584591893
PROD_0453,foil,stable,11.581918158198965,34909.013012896234,medium,Africa,medium,True,growing,medium,0.22856092876821352,0.09834287056937147,883589.300168182,B2B,39761.333648733016,0.6308044606699762
PROD_0454,aerospace_components,stable,90.51258291746372,141614.54882829526,medium,Oceania,low,True,growing,medium,0.27092904042503957,0.27482993564983554,790873.601796278,Government,3522742.245518863,0.6480535256121079
PROD_0455,foil,stable,79.24286092033645,3180.187181104418,low,Asia_Pacific,medium,True,growing,high,0.20793540922274395,0.2260467671672129,8671.104526562065,Mixed,56965.3971510047,0.6224109998366314
PROD_0456,rebar,increasing,8.750490270683494,56574.60046726048,high,South_America,medium,False,emerging,high,0.4043075304941496,-0.09846136965382049,1561393.040491947,Government,-48743.8416942283,0.526039089145976
PROD_0457,batteries,increasing,54.16529363928742,14748.060942526037,medium,South_America,medium,False,growing,medium,0.19243706971264654,0.016304893896515394,579140.0780348008,Mixed,13024.888146748492,0.32226310573264416
PROD_0458,medical_devices,increasing,81.60979699974358,12789.200737691,medium,North_America,medium,True,growing,high,0.4235647446840225,0.09495416712956906,253578.18396565906,Mixed,99105.95034889308,0.351746359870621
PROD_0459,foil,increasing,2.1365104263644774,68775.40825322678,medium,North_America,medium,True,mature,medium,0.21237763344975102,-0.056775908612608686,155749.49039024787,B2C,-8342.616629386197,0.47436432138951384
PROD_0460,medical_devices,decreasing,42.88760882693765,15271.551063701916,medium,Oceania,medium,False,emerging,medium,0.20940092316229972,0.11647676026873222,1265800.0653714065,Government,76287.65480382222,0.6470585218594148
PROD_0461,electronics,stable,27.547479496403795,47465.80129606488,high,South_America,medium,True,growing,high,0.486404780275042,0.15085896394552556,710268.6246265747,Government,197257.62783253306,0.7642321670549701
PROD_0462,ceramics,decreasing,0.8089256814195053,10451.062943113315,medium,South_America,medium,True,growing,high,0.47266056447835353,0.17843185661398261,464851.0751338867,B2B,1508.4866852247064,0.6031851335633437
PROD_0463,ceramics,decreasing,10.089040194430684,89753.11913014622,high,Asia_Pacific,medium,False,mature,medium,0.4526366117403841,0.21773881325178485,17109.42840902422,B2B,197167.46561006363,0.47846415916025997
PROD_0464,ceramics,stable,5.048918665295481,1161.536639469429,medium,Middle_East,high,True,emerging,low,0.4657354225665563,0.17554820009676933,1153026.577118652,B2B,1029.503125073275,0.701060390502334
PROD_0465,plumbing,stable,13.984718315403457,119224.65745593498,medium,Africa,medium,True,mature,low,0.08228415957421391,-0.01609952276181592,161480.0519933987,B2B,-26843.10862710418,0.8750312595566072
PROD_0466,aerospace_components,increasing,33.27632693534427,16808.013932344194,medium,North_America,low,False,mature,high,0.34241985848050127,0.08920855450159865,3034182.100275202,B2C,49895.14444323858,0.3605530851357192
PROD_0467,batteries,stable,93.03842118836967,65589.46704185962,high,Oceania,high,False,growing,low,0.16476167279702647,0.03714727669331119,864810.1503320436,B2C,226685.329550397,0.8441489494754094
PROD_0468,rebar,increasing,31.539957729192377,134545.89158499107,medium,Asia_Pacific,medium,True,emerging,high,0.23668531611210394,0.014473146447188513,1249361.3619710633,B2C,61417.83515414567,0.7993138581004215
PROD_0469,marine_equipment,stable,94.88960618601716,5754.143078630102,high,Africa,low,True,growing,medium,0.17868007074807324,0.27347252914360926,319827.1979207077,B2C,149318.29006048923,0.3645940497884835
PROD_0470,construction_materials,increasing,30.131406643609527,14888.075220950057,high,Middle_East,medium,False,growing,medium,0.14974226930783036,0.09550570204671192,687859.5168066248,B2B,42843.72887395473,0.4085003564283589
PROD_0471,cement,stable,43.89489861224955,25203.510025700267,high,Africa,high,False,mature,medium,0.19242553022482212,-0.08372044547602547,1234620.23472713,B2B,-92620.3907368325,0.7972956076427666
PROD_0472,electronics,stable,81.5474711482928,25333.113081761483,high,Africa,medium,True,growing,high,0.08134073963980404,-0.02596084317085148,2597769.1749261403,B2B,-53631.24182469722,0.7897243952117793
PROD_0473,foil,increasing,90.495365777986,41406.02902971411,medium,Africa,high,True,mature,medium,0.22998355810641788,0.16986023212304058,337667.4675042227,B2C,636475.4184714042,0.7479556206859727
PROD_0474,batteries,stable,32.58255177514487,13162.143427428886,low,Asia_Pacific,medium,True,mature,high,0.29054991643954137,0.11311706427118358,687885.9771487097,Government,48510.95656645881,0.6744536767510334
PROD_0475,electronics,stable,72.96830721480512,74818.50451133383,medium,Oceania,medium,True,mature,medium,0.07223445864205941,-0.023031946026597173,401718.5519703646,B2B,-125740.13680493722,0.7602596543771817
PROD_0476,ceramics,stable,55.31592063743296,3255.130166486113,medium,Oceania,medium,True,mature,medium,0.275428928707175,-0.025685294898723312,2635004.967419449,B2B,-4624.907606002931,0.39868093141889677
PROD_0477,automotive_parts,increasing,56.15034076092993,15071.104599156934,high,Africa,medium,False,emerging,medium,0.11298302535274325,0.25963531176613674,63288.71796247398,B2B,219715.77474630266,0.4222698322327073
PROD_0478,road_base,increasing,69.3413339362849,79219.31444651802,high,Oceania,low,True,growing,medium,0.40714594575226865,0.24928224440084956,81969.00397459566,B2C,1369350.4786770858,0.466997263045249
PROD_0479,new_steel,stable,16.721104501114343,94377.87994165317,high,South_America,high,True,mature,high,0.07472609877980375,0.0018270064883235905,1996517.8325344787,B2B,2883.203311429042,0.5880884855279109
PROD_0480,filters,decreasing,87.76504931310679,12043.729012286934,low,Africa,low,True,emerging,high,0.25756399469302826,0.17748996777748235,1226839.769385836,B2C,187610.17430067467,0.3303344984523201
PROD_0481,new_aluminum,increasing,77.42186760361672,131805.23598701667,low,South_America,medium,False,growing,high,0.43893707446264063,0.12349511013857506,833896.0419534126,B2C,1260219.1308444897,0.6037856535619988
PROD_0482,filters,stable,67.86472784995671,4426.710926375997,low,Oceania,low,False,mature,low,0.22331513845577247,0.27751205950119684,12418.12629390828,B2B,83369.48809577015,0.72077824668648
PROD_0483,automotive_parts,increasing,60.425542341541465,242374.97975487506,high,North_America,medium,False,growing,medium,0.33510961560629837,0.008659061272767277,1251742.9214031824,B2C,126817.49069006048,0.46948578002895325
PROD_0484,filters,decreasing,18.43500428509771,14569.538535100319,low,Middle_East,high,False,emerging,high,0.43534769618198754,-0.03959237096376392,309772.6132115718,B2B,-10634.09533185947,0.643236354411098
PROD_0485,cans,stable,54.27255492712789,53358.70859467275,low,Africa,medium,True,mature,medium,0.17663759380319946,0.03946081761230311,1070946.9085495628,B2B,114275.11219701501,0.6521768249435469
PROD_0486,cans,stable,87.60432361560605,36632.06011775976,low,Asia_Pacific,medium,True,mature,medium,0.289564876663972,0.26329971570525096,3257511.8031803006,B2B,844962.1870729203,0.43222617643913586
PROD_0487,electronics,stable,45.73166415206466,177631.49586728335,high,Middle_East,low,True,mature,medium,0.4203542699849353,-0.09392921774471784,293159.8628093254,B2B,-763023.0962783553,0.5463430735808857
PROD_0488,aerospace_components,stable,83.75313758570582,2154.88146407059,medium,Africa,high,False,mature,low,0.05332608825415694,0.16845998849412275,190489.29494567114,B2C,30403.33591048241,0.7272614386906319
PROD_0489,aerospace_components,increasing,92.57899977226398,201043.2807136714,low,Middle_East,low,False,declining,high,0.13424669648146417,-0.08711239100444708,1092333.0969928382,Government,-1621369.4327679859,0.5090012276884726
PROD_0490,solar_panels,decreasing,43.62155082073889,48364.442383471745,high,Oceania,low,False,growing,medium,0.23237739953593584,-0.08710844600775935,547307.498956075,B2B,-183775.4743880354,0.32834662989859237
PROD_0491,foil,decreasing,93.1279028529845,1484.207599948042,medium,Africa,low,True,growing,low,0.3040089470010522,0.22099963557673413,6490618.413101618,B2C,30546.821830138902,0.8509999839538602
PROD_0492,road_base,increasing,42.000203735280266,121214.41226250744,medium,North_America,high,True,mature,high,0.2911552145665071,0.04368372610963265,2601740.133038689,B2B,222395.160602359,0.595430913903315
PROD_0493,cement,stable,35.534209958798854,22448.715371607326,low,Africa,medium,True,emerging,medium,0.45116340342341554,0.03893935993992029,133063.3511943062,B2B,31061.824831321956,0.535171043525607
PROD_0494,concrete_aggregate,increasing,11.014526392505545,11998.336853187495,low,Oceania,low,False,mature,medium,0.4504548057785776,0.07296277669687137,3780724.8057719762,Mixed,9642.468566527785,0.7945660775151253
PROD_0495,cement,stable,40.1162472820816,37642.635581717164,high,North_America,medium,False,mature,low,0.2721646660331454,0.15102318319676142,518495.9809259606,B2C,228057.2813905413,0.74245848408558
PROD_0496,wind_turbines,decreasing,50.72641170821226,58155.253348469174,medium,Europe,high,False,emerging,medium,0.2815856952242718,-0.004884715092993242,183377.62809208708,B2B,-14409.945301692258,0.5815369712231071
PROD_0497,paint_pigments,decreasing,70.36362623463785,18652.741370215837,medium,North_America,low,True,mature,high,0.05848618055900934,0.29772809557007285,898471.8351977156,Government,390760.5399268145,0.5283959530179204
PROD_0498,rebar,decreasing,76.75373098674119,10831.519038423254,medium,North_America,medium,True,growing,medium,0.12841151301615705,0.27677681431039264,1229.7613853734636,B2C,230101.0335284806,0.6929608627741961
PROD_0499,road_construction,stable,57.45251657484263,7437.336061957937,medium,Asia_Pacific,high,False,mature,medium,0.3917881678310502,0.09739617901137124,939509.2381277824,Government,41616.77110219621,0.44069657124712064
PROD_0500,ceramics,stable,21.66312619158348,128791.12339219269,high,Oceania,medium,False,growing,high,0.45885239886194307,0.20682054408936265,2503910.2092194436,B2C,577033.1149037782,0.7394741220478938
PROD_0501,rebar,decreasing,42.05839727876555,40732.23761061457,medium,Middle_East,low,True,growing,medium,0.37350760198710453,-0.08247484646043057,673691.8612199071,B2C,-141290.3507476914,0.4805910080483328
PROD_0502,plumbing,stable,60.229180612481855,66355.45556408506,low,Africa,medium,True,mature,low,0.28298019982891087,0.0980247961548315,833383.8568086157,B2B,391759.5010373456,0.8192796913445282
PROD_0503,rebar,increasing,8.44792131556214,2589.3720125906084,medium,Europe,low,False,mature,medium,0.4110443619427366,0.14490363596189995,160338.90354652543,Government,3169.7396526447405,0.6445716414310673
PROD_0504,plumbing,stable,19.29652504973967,27907.275735314903,high,Oceania,low,True,emerging,low,0.14057255155503823,-0.04890620149984888,793194.3700853924,B2B,-26336.64706604829,0.8200146100042465
